Refnis,Place,Year,Month,dwellings,appartments,one-dwelling buildings,surface area
72042,OUDSBERGEN,2018,4,16.0,17.0,2.0,15.0
72042,OUDSBERGEN,2018,5,8.0,19.0,15.0,4.0
72042,OUDSBERGEN,2018,6,10.0,11.0,2.0,9.0
72042,OUDSBERGEN,2018,7,8.0,8.0,0.0,8.0
72042,OUDSBERGEN,2018,8,4.0,4.0,0.0,4.0
72042,OUDSBERGEN,2018,9,3.0,3.0,0.0,3.0
72042,OUDSBERGEN,2018,10,11.0,23.0,14.0,9.0
72042,OUDSBERGEN,2018,11,5.0,5.0,0.0,5.0
72042,OUDSBERGEN,2018,12,4.0,4.0,0.0,4.0
72042,OUDSBERGEN,2019,1,0.0,0.0,0.0,0.0
72042,OUDSBERGEN,2019,2,6.0,6.0,0.0,6.0
72042,OUDSBERGEN,2019,3,12.0,13.0,2.0,11.0
72042,OUDSBERGEN,2019,4,1.0,1.0,0.0,1.0
72042,OUDSBERGEN,2019,5,8.0,10.0,3.0,7.0
72042,OUDSBERGEN,2019,6,4.0,4.0,0.0,4.0
72042,OUDSBERGEN,2019,7,3.0,4.0,2.0,2.0
72042,OUDSBERGEN,2019,8,10.0,21.0,14.0,7.0
72042,OUDSBERGEN,2019,9,6.0,7.0,2.0,5.0
72042,OUDSBERGEN,2019,10,7.0,8.0,2.0,6.0
72042,OUDSBERGEN,2019,11,8.0,11.0,4.0,7.0
72042,OUDSBERGEN,2019,12,15.0,16.0,2.0,14.0
72042,OUDSBERGEN,2020,1,2.0,4.0,3.0,1.0
72042,OUDSBERGEN,2020,2,6.0,7.0,2.0,5.0
72042,OUDSBERGEN,2020,3,15.0,39.0,27.0,12.0
72042,OUDSBERGEN,2020,4,3.0,4.0,2.0,2.0
72042,OUDSBERGEN,2020,5,1.0,13.0,13.0,0.0
72042,OUDSBERGEN,2020,6,5.0,6.0,2.0,4.0
72042,OUDSBERGEN,2020,7,4.0,5.0,2.0,3.0
72042,OUDSBERGEN,2020,8,9.0,9.0,0.0,9.0
72042,OUDSBERGEN,2020,9,6.0,6.0,0.0,6.0
72042,OUDSBERGEN,2020,10,9.0,26.0,19.0,7.0
72042,OUDSBERGEN,2020,11,10.0,16.0,7.0,9.0
72042,OUDSBERGEN,2020,12,5.0,6.0,2.0,4.0
72042,OUDSBERGEN,2021,1,9.0,32.0,26.0,6.0
72042,OUDSBERGEN,2021,2,13.0,13.0,0.0,13.0
72042,OUDSBERGEN,2021,3,16.0,18.0,4.0,14.0
72042,OUDSBERGEN,2021,4,2.0,2.0,0.0,2.0
72042,OUDSBERGEN,2021,5,16.0,34.0,19.0,15.0
72043,PELT,2012,1,25.0,36.0,14.0,22.0
72043,PELT,2012,2,13.0,21.0,10.0,11.0
72043,PELT,2012,3,13.0,75.0,64.0,11.0
72043,PELT,2012,4,8.0,15.0,9.0,6.0
72043,PELT,2012,5,4.0,8.0,5.0,3.0
72043,PELT,2012,6,5.0,5.0,0.0,5.0
72043,PELT,2012,7,5.0,39.0,36.0,3.0
72043,PELT,2012,8,3.0,10.0,8.0,2.0
72043,PELT,2012,9,3.0,3.0,0.0,3.0
72043,PELT,2012,10,4.0,6.0,3.0,3.0
72043,PELT,2012,11,4.0,4.0,0.0,4.0
72043,PELT,2012,12,25.0,25.0,0.0,25.0
72043,PELT,2013,1,8.0,9.0,2.0,7.0
72043,PELT,2013,2,8.0,13.0,6.0,7.0
72043,PELT,2013,3,10.0,20.0,11.0,9.0
72043,PELT,2013,4,11.0,31.0,21.0,10.0
72043,PELT,2013,5,8.0,20.0,13.0,7.0
72043,PELT,2013,6,8.0,12.0,5.0,7.0
72043,PELT,2013,7,8.0,8.0,0.0,8.0
72043,PELT,2013,8,45.0,87.0,43.0,44.0
72043,PELT,2013,9,3.0,13.0,11.0,2.0
72043,PELT,2013,10,4.0,4.0,0.0,4.0
72043,PELT,2013,11,23.0,38.0,22.0,16.0
72043,PELT,2013,12,7.0,7.0,0.0,7.0
72043,PELT,2014,1,8.0,15.0,8.0,7.0
72043,PELT,2014,2,17.0,24.0,9.0,15.0
72043,PELT,2014,3,10.0,33.0,26.0,7.0
72043,PELT,2014,4,8.0,24.0,18.0,6.0
72043,PELT,2014,5,3.0,51.0,51.0,0.0
72043,PELT,2014,6,5.0,5.0,0.0,5.0
72043,PELT,2014,7,2.0,2.0,0.0,2.0
72043,PELT,2014,8,3.0,3.0,0.0,3.0
72043,PELT,2014,9,9.0,29.0,22.0,7.0
72043,PELT,2014,10,6.0,23.0,21.0,2.0
72043,PELT,2014,11,10.0,11.0,2.0,9.0
72043,PELT,2014,12,12.0,24.0,14.0,10.0
72043,PELT,2015,1,8.0,8.0,0.0,8.0
72043,PELT,2015,2,9.0,9.0,0.0,9.0
72043,PELT,2015,3,8.0,8.0,0.0,8.0
72043,PELT,2015,4,4.0,35.0,34.0,1.0
72043,PELT,2015,5,1.0,1.0,0.0,1.0
72043,PELT,2015,6,16.0,16.0,0.0,16.0
72043,PELT,2015,7,7.0,17.0,11.0,6.0
72043,PELT,2015,8,27.0,41.0,16.0,25.0
72043,PELT,2015,9,5.0,5.0,0.0,5.0
72043,PELT,2015,10,10.0,17.0,9.0,8.0
72043,PELT,2015,11,3.0,3.0,0.0,3.0
72043,PELT,2015,12,5.0,18.0,14.0,4.0
72043,PELT,2016,1,9.0,9.0,0.0,9.0
72043,PELT,2016,2,25.0,25.0,0.0,25.0
72043,PELT,2016,3,9.0,9.0,0.0,9.0
72043,PELT,2016,4,32.0,91.0,65.0,26.0
72043,PELT,2016,5,10.0,91.0,83.0,8.0
72043,PELT,2016,6,8.0,27.0,20.0,7.0
72043,PELT,2016,7,6.0,7.0,2.0,5.0
72043,PELT,2016,8,17.0,24.0,8.0,16.0
72043,PELT,2016,9,6.0,26.0,23.0,3.0
72043,PELT,2016,10,7.0,10.0,4.0,6.0
72043,PELT,2016,11,5.0,5.0,0.0,5.0
72043,PELT,2016,12,6.0,11.0,6.0,5.0
72043,PELT,2017,1,12.0,14.0,4.0,10.0
72043,PELT,2017,2,3.0,9.0,8.0,1.0
72043,PELT,2017,3,7.0,8.0,2.0,6.0
72043,PELT,2017,4,5.0,8.0,4.0,4.0
72043,PELT,2017,5,2.0,3.0,2.0,1.0
72043,PELT,2017,6,2.0,3.0,2.0,1.0
72043,PELT,2017,7,5.0,5.0,0.0,5.0
72043,PELT,2017,8,7.0,6.0,0.0,6.0
72043,PELT,2017,9,11.0,11.0,0.0,11.0
72043,PELT,2017,10,28.0,28.0,0.0,28.0
72043,PELT,2017,11,5.0,24.0,21.0,3.0
72043,PELT,2017,12,28.0,40.0,14.0,26.0
72043,PELT,2018,1,2.0,3.0,2.0,1.0
72043,PELT,2018,2,6.0,8.0,4.0,4.0
72043,PELT,2018,3,9.0,33.0,27.0,6.0
72043,PELT,2018,4,17.0,37.0,25.0,12.0
72043,PELT,2018,5,11.0,35.0,26.0,9.0
72043,PELT,2018,6,7.0,7.0,0.0,7.0
72043,PELT,2018,7,5.0,49.0,45.0,4.0
72043,PELT,2018,8,10.0,10.0,0.0,10.0
72043,PELT,2018,9,10.0,76.0,67.0,9.0
72043,PELT,2018,10,7.0,7.0,0.0,7.0
72043,PELT,2018,11,5.0,5.0,0.0,5.0
72043,PELT,2018,12,15.0,59.0,47.0,12.0
72043,PELT,2019,1,10.0,10.0,0.0,10.0
72043,PELT,2019,2,7.0,14.0,8.0,6.0
72043,PELT,2019,3,10.0,21.0,12.0,9.0
72043,PELT,2019,4,13.0,57.0,49.0,8.0
72043,PELT,2019,5,3.0,11.0,9.0,2.0
72043,PELT,2019,6,12.0,47.0,39.0,8.0
72043,PELT,2019,7,15.0,103.0,92.0,11.0
72043,PELT,2019,8,11.0,12.0,2.0,10.0
72043,PELT,2019,9,19.0,22.0,5.0,17.0
72043,PELT,2019,10,9.0,9.0,0.0,9.0
72043,PELT,2019,11,17.0,60.0,47.0,13.0
72043,PELT,2019,12,14.0,39.0,26.0,13.0
72043,PELT,2020,1,12.0,12.0,0.0,12.0
72043,PELT,2020,2,15.0,16.0,2.0,14.0
72043,PELT,2020,3,13.0,29.0,19.0,10.0
72043,PELT,2020,4,15.0,25.0,14.0,11.0
72043,PELT,2020,5,9.0,13.0,7.0,6.0
72043,PELT,2020,6,17.0,17.0,0.0,17.0
72043,PELT,2020,7,9.0,30.0,23.0,7.0
72043,PELT,2020,8,5.0,5.0,0.0,5.0
72043,PELT,2020,9,5.0,5.0,0.0,5.0
72043,PELT,2020,10,10.0,10.0,0.0,10.0
72043,PELT,2020,11,8.0,8.0,0.0,8.0
72043,PELT,2020,12,8.0,8.0,0.0,8.0
72043,PELT,2021,1,14.0,16.0,4.0,12.0
72043,PELT,2021,2,17.0,25.0,9.0,16.0
72043,PELT,2021,3,12.0,15.0,4.0,11.0
72043,PELT,2021,4,6.0,6.0,0.0,6.0
72043,PELT,2021,5,21.0,25.0,6.0,19.0
73001,ALKEN,2012,1,0.0,0.0,0.0,0.0
73001,ALKEN,2012,2,2.0,2.0,0.0,2.0
73001,ALKEN,2012,3,4.0,4.0,0.0,4.0
73001,ALKEN,2012,4,1.0,1.0,0.0,1.0
73001,ALKEN,2012,5,5.0,5.0,0.0,5.0
73001,ALKEN,2012,6,0.0,0.0,0.0,0.0
73001,ALKEN,2012,7,0.0,0.0,0.0,0.0
73001,ALKEN,2012,8,3.0,3.0,0.0,3.0
73001,ALKEN,2012,9,1.0,1.0,0.0,1.0
73001,ALKEN,2012,10,2.0,2.0,0.0,2.0
73001,ALKEN,2012,11,3.0,3.0,0.0,3.0
73001,ALKEN,2012,12,0.0,0.0,0.0,0.0
73001,ALKEN,2013,1,2.0,2.0,0.0,2.0
73001,ALKEN,2013,2,7.0,7.0,0.0,7.0
73001,ALKEN,2013,3,0.0,0.0,0.0,0.0
73001,ALKEN,2013,4,3.0,3.0,0.0,3.0
73001,ALKEN,2013,5,7.0,13.0,7.0,6.0
73001,ALKEN,2013,6,2.0,2.0,0.0,2.0
73001,ALKEN,2013,7,3.0,7.0,5.0,2.0
73001,ALKEN,2013,8,0.0,0.0,0.0,0.0
73001,ALKEN,2013,9,13.0,13.0,0.0,13.0
73001,ALKEN,2013,10,1.0,1.0,0.0,1.0
73001,ALKEN,2013,11,3.0,3.0,0.0,3.0
73001,ALKEN,2013,12,4.0,4.0,0.0,4.0
73001,ALKEN,2014,1,2.0,2.0,0.0,2.0
73001,ALKEN,2014,2,2.0,2.0,0.0,2.0
73001,ALKEN,2014,3,0.0,0.0,0.0,0.0
73001,ALKEN,2014,4,11.0,32.0,26.0,6.0
73001,ALKEN,2014,5,1.0,1.0,0.0,1.0
73001,ALKEN,2014,6,0.0,0.0,0.0,0.0
73001,ALKEN,2014,7,1.0,1.0,0.0,1.0
73001,ALKEN,2014,8,4.0,4.0,0.0,4.0
73001,ALKEN,2014,9,1.0,1.0,0.0,1.0
73001,ALKEN,2014,10,2.0,2.0,0.0,2.0
73001,ALKEN,2014,11,1.0,2.0,2.0,0.0
73001,ALKEN,2014,12,3.0,9.0,7.0,2.0
73001,ALKEN,2015,1,1.0,1.0,0.0,1.0
73001,ALKEN,2015,2,4.0,4.0,0.0,4.0
73001,ALKEN,2015,3,2.0,2.0,0.0,2.0
73001,ALKEN,2015,4,1.0,1.0,0.0,1.0
73001,ALKEN,2015,5,3.0,19.0,17.0,2.0
73001,ALKEN,2015,6,5.0,6.0,2.0,4.0
73001,ALKEN,2015,7,1.0,1.0,0.0,1.0
73001,ALKEN,2015,8,2.0,2.0,0.0,2.0
73001,ALKEN,2015,9,7.0,7.0,0.0,7.0
73001,ALKEN,2015,10,2.0,2.0,0.0,2.0
73001,ALKEN,2015,11,1.0,1.0,0.0,1.0
73001,ALKEN,2015,12,0.0,0.0,0.0,0.0
73001,ALKEN,2016,1,2.0,2.0,0.0,2.0
73001,ALKEN,2016,2,5.0,5.0,0.0,5.0
73001,ALKEN,2016,3,4.0,10.0,8.0,2.0
73001,ALKEN,2016,4,0.0,0.0,0.0,0.0
73001,ALKEN,2016,5,1.0,1.0,0.0,1.0
73001,ALKEN,2016,6,5.0,28.0,25.0,3.0
73001,ALKEN,2016,7,1.0,1.0,0.0,1.0
73001,ALKEN,2016,8,5.0,7.0,3.0,4.0
73001,ALKEN,2016,9,3.0,3.0,0.0,3.0
73001,ALKEN,2016,10,2.0,3.0,2.0,1.0
73001,ALKEN,2016,11,2.0,24.0,23.0,1.0
73001,ALKEN,2016,12,5.0,8.0,4.0,4.0
73001,ALKEN,2017,1,2.0,2.0,0.0,2.0
73001,ALKEN,2017,2,5.0,5.0,0.0,5.0
73001,ALKEN,2017,3,0.0,0.0,0.0,0.0
73001,ALKEN,2017,4,5.0,15.0,14.0,1.0
73001,ALKEN,2017,5,0.0,0.0,0.0,0.0
73001,ALKEN,2017,6,0.0,0.0,0.0,0.0
73001,ALKEN,2017,7,3.0,41.0,39.0,2.0
73001,ALKEN,2017,8,2.0,2.0,0.0,2.0
73001,ALKEN,2017,9,1.0,1.0,0.0,1.0
73001,ALKEN,2017,10,2.0,1.0,0.0,1.0
73001,ALKEN,2017,11,4.0,16.0,15.0,1.0
73001,ALKEN,2017,12,2.0,2.0,0.0,2.0
73001,ALKEN,2018,1,2.0,2.0,0.0,2.0
73001,ALKEN,2018,2,1.0,1.0,0.0,1.0
73001,ALKEN,2018,3,4.0,5.0,2.0,3.0
73001,ALKEN,2018,4,1.0,1.0,0.0,1.0
73001,ALKEN,2018,5,27.0,32.0,7.0,25.0
73001,ALKEN,2018,6,1.0,1.0,0.0,1.0
73001,ALKEN,2018,7,5.0,5.0,0.0,5.0
73001,ALKEN,2018,8,4.0,8.0,6.0,2.0
73001,ALKEN,2018,9,7.0,28.0,23.0,5.0
73001,ALKEN,2018,10,1.0,3.0,3.0,0.0
73001,ALKEN,2018,11,1.0,1.0,0.0,1.0
73001,ALKEN,2018,12,2.0,2.0,0.0,2.0
73001,ALKEN,2019,1,4.0,4.0,0.0,4.0
73001,ALKEN,2019,2,5.0,5.0,0.0,5.0
73001,ALKEN,2019,3,4.0,4.0,0.0,4.0
73001,ALKEN,2019,4,4.0,14.0,11.0,3.0
73001,ALKEN,2019,5,4.0,4.0,0.0,4.0
73001,ALKEN,2019,6,4.0,11.0,10.0,1.0
73001,ALKEN,2019,7,7.0,7.0,0.0,7.0
73001,ALKEN,2019,8,1.0,1.0,0.0,1.0
73001,ALKEN,2019,9,2.0,2.0,0.0,2.0
73001,ALKEN,2019,10,3.0,3.0,0.0,3.0
73001,ALKEN,2019,11,3.0,3.0,0.0,3.0
73001,ALKEN,2019,12,4.0,4.0,0.0,4.0
73001,ALKEN,2020,1,6.0,6.0,0.0,6.0
73001,ALKEN,2020,2,1.0,1.0,0.0,1.0
73001,ALKEN,2020,3,1.0,1.0,0.0,1.0
73001,ALKEN,2020,4,2.0,18.0,17.0,1.0
73001,ALKEN,2020,5,0.0,0.0,0.0,0.0
73001,ALKEN,2020,6,2.0,4.0,3.0,1.0
73001,ALKEN,2020,7,0.0,0.0,0.0,0.0
73001,ALKEN,2020,8,3.0,4.0,2.0,2.0
73001,ALKEN,2020,9,4.0,5.0,2.0,3.0
73001,ALKEN,2020,10,1.0,1.0,0.0,1.0
73001,ALKEN,2020,11,4.0,5.0,2.0,3.0
73001,ALKEN,2020,12,4.0,4.0,0.0,4.0
73001,ALKEN,2021,1,2.0,2.0,0.0,2.0
73001,ALKEN,2021,2,2.0,2.0,0.0,2.0
73001,ALKEN,2021,3,31.0,32.0,2.0,30.0
73001,ALKEN,2021,4,1.0,1.0,0.0,1.0
73001,ALKEN,2021,5,3.0,4.0,2.0,2.0
73006,BILZEN,2012,1,5.0,14.0,12.0,2.0
73006,BILZEN,2012,2,6.0,6.0,0.0,6.0
73006,BILZEN,2012,3,19.0,21.0,4.0,17.0
73006,BILZEN,2012,4,7.0,8.0,2.0,6.0
73006,BILZEN,2012,5,9.0,9.0,0.0,9.0
73006,BILZEN,2012,6,6.0,6.0,0.0,6.0
73006,BILZEN,2012,7,5.0,5.0,0.0,5.0
73006,BILZEN,2012,8,21.0,120.0,104.0,16.0
73006,BILZEN,2012,9,14.0,38.0,30.0,8.0
73006,BILZEN,2012,10,9.0,33.0,29.0,4.0
73006,BILZEN,2012,11,2.0,3.0,2.0,1.0
73006,BILZEN,2012,12,5.0,5.0,0.0,5.0
73006,BILZEN,2013,1,7.0,13.0,7.0,6.0
73006,BILZEN,2013,2,8.0,10.0,3.0,7.0
73006,BILZEN,2013,3,5.0,18.0,16.0,2.0
73006,BILZEN,2013,4,8.0,8.0,0.0,8.0
73006,BILZEN,2013,5,9.0,12.0,4.0,8.0
73006,BILZEN,2013,6,3.0,4.0,2.0,2.0
73006,BILZEN,2013,7,7.0,7.0,0.0,7.0
73006,BILZEN,2013,8,7.0,7.0,0.0,7.0
73006,BILZEN,2013,9,18.0,18.0,0.0,18.0
73006,BILZEN,2013,10,3.0,3.0,0.0,3.0
73006,BILZEN,2013,11,7.0,7.0,0.0,7.0
73006,BILZEN,2013,12,3.0,3.0,0.0,3.0
73006,BILZEN,2014,1,10.0,10.0,0.0,10.0
73006,BILZEN,2014,2,11.0,14.0,5.0,9.0
73006,BILZEN,2014,3,10.0,16.0,8.0,8.0
73006,BILZEN,2014,4,3.0,5.0,3.0,2.0
73006,BILZEN,2014,5,22.0,22.0,0.0,22.0
73006,BILZEN,2014,6,2.0,2.0,0.0,2.0
73006,BILZEN,2014,7,9.0,12.0,4.0,8.0
73006,BILZEN,2014,8,1.0,1.0,0.0,1.0
73006,BILZEN,2014,9,2.0,2.0,0.0,2.0
73006,BILZEN,2014,10,0.0,0.0,0.0,0.0
73006,BILZEN,2014,11,5.0,5.0,0.0,5.0
73006,BILZEN,2014,12,5.0,8.0,4.0,4.0
73006,BILZEN,2015,1,4.0,4.0,0.0,4.0
73006,BILZEN,2015,2,3.0,3.0,0.0,3.0
73006,BILZEN,2015,3,11.0,19.0,11.0,8.0
73006,BILZEN,2015,4,4.0,4.0,0.0,4.0
73006,BILZEN,2015,5,18.0,23.0,8.0,15.0
73006,BILZEN,2015,6,6.0,6.0,0.0,6.0
73006,BILZEN,2015,7,5.0,5.0,0.0,5.0
73006,BILZEN,2015,8,10.0,16.0,8.0,8.0
73006,BILZEN,2015,9,8.0,8.0,0.0,8.0
73006,BILZEN,2015,10,5.0,16.0,13.0,3.0
73006,BILZEN,2015,11,8.0,14.0,8.0,6.0
73006,BILZEN,2015,12,2.0,2.0,0.0,2.0
73006,BILZEN,2016,1,8.0,8.0,0.0,8.0
73006,BILZEN,2016,2,8.0,9.0,2.0,7.0
73006,BILZEN,2016,3,5.0,5.0,0.0,5.0
73006,BILZEN,2016,4,9.0,20.0,14.0,6.0
73006,BILZEN,2016,5,10.0,13.0,4.0,9.0
73006,BILZEN,2016,6,1.0,1.0,0.0,1.0
73006,BILZEN,2016,7,4.0,4.0,0.0,4.0
73006,BILZEN,2016,8,12.0,85.0,79.0,6.0
73006,BILZEN,2016,9,4.0,6.0,4.0,2.0
73006,BILZEN,2016,10,2.0,2.0,0.0,2.0
73006,BILZEN,2016,11,1.0,1.0,0.0,1.0
73006,BILZEN,2016,12,4.0,12.0,10.0,2.0
73006,BILZEN,2017,1,7.0,10.0,4.0,6.0
73006,BILZEN,2017,2,7.0,7.0,0.0,7.0
73006,BILZEN,2017,3,14.0,21.0,8.0,13.0
73006,BILZEN,2017,4,13.0,16.0,6.0,10.0
73006,BILZEN,2017,5,4.0,13.0,10.0,3.0
73006,BILZEN,2017,6,4.0,13.0,10.0,3.0
73006,BILZEN,2017,7,6.0,5.0,0.0,5.0
73006,BILZEN,2017,8,11.0,10.0,0.0,10.0
73006,BILZEN,2017,9,7.0,7.0,0.0,7.0
73006,BILZEN,2017,10,9.0,17.0,11.0,6.0
73006,BILZEN,2017,11,9.0,11.0,4.0,7.0
73006,BILZEN,2017,12,1.0,19.0,19.0,0.0
73006,BILZEN,2018,1,11.0,30.0,25.0,5.0
73006,BILZEN,2018,2,8.0,15.0,10.0,5.0
73006,BILZEN,2018,3,8.0,8.0,0.0,8.0
73006,BILZEN,2018,4,9.0,10.0,2.0,8.0
73006,BILZEN,2018,5,21.0,34.0,17.0,17.0
73006,BILZEN,2018,6,8.0,8.0,0.0,8.0
73006,BILZEN,2018,7,16.0,23.0,10.0,13.0
73006,BILZEN,2018,8,8.0,11.0,4.0,7.0
73006,BILZEN,2018,9,9.0,15.0,8.0,7.0
73006,BILZEN,2018,10,5.0,5.0,0.0,5.0
73006,BILZEN,2018,11,9.0,12.0,5.0,7.0
73006,BILZEN,2018,12,8.0,12.0,6.0,6.0
73006,BILZEN,2019,1,21.0,26.0,7.0,19.0
73006,BILZEN,2019,2,7.0,7.0,0.0,7.0
73006,BILZEN,2019,3,8.0,8.0,0.0,8.0
73006,BILZEN,2019,4,19.0,23.0,6.0,17.0
73006,BILZEN,2019,5,12.0,53.0,49.0,4.0
73006,BILZEN,2019,6,9.0,9.0,0.0,9.0
73006,BILZEN,2019,7,2.0,2.0,0.0,2.0
73006,BILZEN,2019,8,13.0,21.0,10.0,11.0
73006,BILZEN,2019,9,8.0,27.0,23.0,4.0
73006,BILZEN,2019,10,10.0,10.0,0.0,10.0
73006,BILZEN,2019,11,50.0,50.0,0.0,50.0
73006,BILZEN,2019,12,16.0,39.0,27.0,12.0
73006,BILZEN,2020,1,9.0,15.0,8.0,7.0
73006,BILZEN,2020,2,10.0,15.0,6.0,9.0
73006,BILZEN,2020,3,14.0,19.0,8.0,11.0
73006,BILZEN,2020,4,7.0,7.0,0.0,7.0
73006,BILZEN,2020,5,3.0,5.0,4.0,1.0
73006,BILZEN,2020,6,7.0,12.0,8.0,4.0
73006,BILZEN,2020,7,14.0,24.0,13.0,11.0
73006,BILZEN,2020,8,7.0,25.0,21.0,4.0
73006,BILZEN,2020,9,8.0,22.0,16.0,6.0
73006,BILZEN,2020,10,7.0,12.0,6.0,6.0
73006,BILZEN,2020,11,6.0,13.0,9.0,4.0
73006,BILZEN,2020,12,5.0,17.0,15.0,2.0
73006,BILZEN,2021,1,10.0,28.0,22.0,6.0
73006,BILZEN,2021,2,13.0,23.0,11.0,12.0
73006,BILZEN,2021,3,20.0,56.0,39.0,17.0
73006,BILZEN,2021,4,24.0,38.0,16.0,22.0
73006,BILZEN,2021,5,17.0,37.0,21.0,16.0
73009,BORGLOON,2012,1,2.0,6.0,6.0,0.0
73009,BORGLOON,2012,2,9.0,16.0,9.0,7.0
73009,BORGLOON,2012,3,7.0,7.0,0.0,7.0
73009,BORGLOON,2012,4,3.0,3.0,0.0,3.0
73009,BORGLOON,2012,5,0.0,0.0,0.0,0.0
73009,BORGLOON,2012,6,10.0,36.0,27.0,9.0
73009,BORGLOON,2012,7,1.0,1.0,0.0,1.0
73009,BORGLOON,2012,8,3.0,3.0,0.0,3.0
73009,BORGLOON,2012,9,2.0,2.0,0.0,2.0
73009,BORGLOON,2012,10,2.0,4.0,3.0,1.0
73009,BORGLOON,2012,11,0.0,0.0,0.0,0.0
73009,BORGLOON,2012,12,0.0,0.0,0.0,0.0
73009,BORGLOON,2013,1,1.0,1.0,0.0,1.0
73009,BORGLOON,2013,2,1.0,1.0,0.0,1.0
73009,BORGLOON,2013,3,2.0,2.0,0.0,2.0
73009,BORGLOON,2013,4,2.0,2.0,0.0,2.0
73009,BORGLOON,2013,5,3.0,3.0,0.0,3.0
73009,BORGLOON,2013,6,5.0,5.0,0.0,5.0
73009,BORGLOON,2013,7,5.0,5.0,0.0,5.0
73009,BORGLOON,2013,8,7.0,15.0,9.0,6.0
73009,BORGLOON,2013,9,2.0,6.0,5.0,1.0
73009,BORGLOON,2013,10,2.0,2.0,0.0,2.0
73009,BORGLOON,2013,11,3.0,14.0,12.0,2.0
73009,BORGLOON,2013,12,0.0,0.0,0.0,0.0
73009,BORGLOON,2014,1,2.0,2.0,0.0,2.0
73009,BORGLOON,2014,2,1.0,1.0,0.0,1.0
73009,BORGLOON,2014,3,16.0,16.0,0.0,16.0
73009,BORGLOON,2014,4,4.0,6.0,3.0,3.0
73009,BORGLOON,2014,5,4.0,4.0,0.0,4.0
73009,BORGLOON,2014,6,2.0,7.0,6.0,1.0
73009,BORGLOON,2014,7,2.0,2.0,0.0,2.0
73009,BORGLOON,2014,8,1.0,1.0,0.0,1.0
73009,BORGLOON,2014,9,3.0,3.0,0.0,3.0
73009,BORGLOON,2014,10,4.0,4.0,0.0,4.0
73009,BORGLOON,2014,11,2.0,3.0,2.0,1.0
73009,BORGLOON,2014,12,1.0,1.0,0.0,1.0
73009,BORGLOON,2015,1,4.0,4.0,0.0,4.0
73009,BORGLOON,2015,2,1.0,1.0,0.0,1.0
73009,BORGLOON,2015,3,3.0,3.0,0.0,3.0
73009,BORGLOON,2015,4,8.0,8.0,0.0,8.0
73009,BORGLOON,2015,5,2.0,6.0,5.0,1.0
73009,BORGLOON,2015,6,3.0,51.0,50.0,1.0
73009,BORGLOON,2015,7,1.0,18.0,18.0,0.0
73009,BORGLOON,2015,8,0.0,0.0,0.0,0.0
73009,BORGLOON,2015,9,1.0,1.0,0.0,1.0
73009,BORGLOON,2015,10,2.0,9.0,8.0,1.0
73009,BORGLOON,2015,11,1.0,1.0,0.0,1.0
73009,BORGLOON,2015,12,1.0,6.0,6.0,0.0
73009,BORGLOON,2016,1,2.0,2.0,0.0,2.0
73009,BORGLOON,2016,2,2.0,4.0,3.0,1.0
73009,BORGLOON,2016,3,6.0,62.0,60.0,2.0
73009,BORGLOON,2016,4,2.0,2.0,0.0,2.0
73009,BORGLOON,2016,5,3.0,3.0,0.0,3.0
73009,BORGLOON,2016,6,4.0,4.0,0.0,4.0
73009,BORGLOON,2016,7,0.0,0.0,0.0,0.0
73009,BORGLOON,2016,8,4.0,4.0,0.0,4.0
73009,BORGLOON,2016,9,4.0,9.0,7.0,2.0
73009,BORGLOON,2016,10,2.0,7.0,6.0,1.0
73009,BORGLOON,2016,11,3.0,31.0,30.0,1.0
73009,BORGLOON,2016,12,0.0,0.0,0.0,0.0
73009,BORGLOON,2017,1,4.0,4.0,0.0,4.0
73009,BORGLOON,2017,2,4.0,4.0,0.0,4.0
73009,BORGLOON,2017,3,2.0,2.0,0.0,2.0
73009,BORGLOON,2017,4,2.0,35.0,34.0,1.0
73009,BORGLOON,2017,5,1.0,1.0,0.0,1.0
73009,BORGLOON,2017,6,1.0,1.0,0.0,1.0
73009,BORGLOON,2017,7,4.0,8.0,5.0,3.0
73009,BORGLOON,2017,8,4.0,6.0,3.0,3.0
73009,BORGLOON,2017,9,2.0,2.0,0.0,2.0
73009,BORGLOON,2017,10,4.0,7.0,4.0,3.0
73009,BORGLOON,2017,11,3.0,6.0,4.0,2.0
73009,BORGLOON,2017,12,15.0,15.0,0.0,15.0
73009,BORGLOON,2018,1,2.0,15.0,14.0,1.0
73009,BORGLOON,2018,2,2.0,19.0,18.0,1.0
73009,BORGLOON,2018,3,3.0,5.0,3.0,2.0
73009,BORGLOON,2018,4,7.0,17.0,11.0,6.0
73009,BORGLOON,2018,5,16.0,37.0,23.0,14.0
73009,BORGLOON,2018,6,4.0,11.0,9.0,2.0
73009,BORGLOON,2018,7,2.0,7.0,6.0,1.0
73009,BORGLOON,2018,8,1.0,1.0,0.0,1.0
73009,BORGLOON,2018,9,2.0,2.0,0.0,2.0
73009,BORGLOON,2018,10,2.0,6.0,6.0,0.0
73009,BORGLOON,2018,11,0.0,0.0,0.0,0.0
73009,BORGLOON,2018,12,1.0,14.0,14.0,0.0
73009,BORGLOON,2019,1,4.0,4.0,0.0,4.0
73009,BORGLOON,2019,2,0.0,0.0,0.0,0.0
73009,BORGLOON,2019,3,3.0,4.0,2.0,2.0
